1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lang	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:norm	2_anno_scriptorium:pos
52512992	ⲧⲁϥ	nmod	'NULL'	ⲧⲁϥ	ⲧⲁϥ	N	44_Acts_of_the_Apostles_09	52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52512995	ϫⲱⲱⲣⲉ	csubj	'NULL'	ϫⲱⲱⲣⲉ	ϫⲱⲱⲣⲉ	V	44_Acts_of_the_Apostles_09	52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52512998	ⲉⲃⲟⲗ	advmod	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	44_Acts_of_the_Apostles_09	52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513003	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	44_Acts_of_the_Apostles_09	52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513008	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_09	52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513016	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513021	ⲛ	nmod	'NULL'	ⲡ	ⲛ	ART
52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513024	ⲉⲧ	mark	'NULL'	ⲉⲧⲉⲣⲉ	ⲉⲧ	CREL
52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513027	ⲉⲡⲓⲕⲁⲗⲉⲓ	acl	Greek	ⲉⲡⲓⲕⲁⲗⲉⲓ	ⲉⲡⲓⲕⲁⲗⲉⲓ	V
52513013	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513030	ⲙ	case	'NULL'	ⲛ	ⲙ	PREP
52513568	ⲃⲱⲕ	root	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	44_Acts_of_the_Apostles_09	52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513571	ⲇⲉ	advmod	Greek	ⲇⲉ	ⲇⲉ	PTC	44_Acts_of_the_Apostles_09	52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513576	ⲉϩⲣⲁⲓ	advmod	'NULL'	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ	ADV	44_Acts_of_the_Apostles_09	52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513581	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	44_Acts_of_the_Apostles_09	52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513586	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_09	52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513592	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513597	ϥ	nsubj	'NULL'	ⲛⲧⲟϥ	ϥ	PPERS
52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513600	ϫⲱⲛⲧ	parataxis	'NULL'	ϫⲱⲛⲧ	ϫⲱⲛⲧ	V
52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513603	ⲉ	mark	'NULL'	ⲉ	ⲉ	PREP
52513589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52513608	ⲧⲟϭ	xcomp	'NULL'	ⲧⲱⲱϭⲉ	ⲧⲟϭ	V
52513989	ϥ	nsubj	'NULL'	ⲛⲧⲟϥ	ϥ	PPERS	44_Acts_of_the_Apostles_09	52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513992	ⲛⲏⲩ	advcl	'NULL'	ⲉⲓ	ⲛⲏⲩ	VSTAT	44_Acts_of_the_Apostles_09	52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52513995	ⲉⲃⲟⲗ	advmod	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	44_Acts_of_the_Apostles_09	52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52514000	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	44_Acts_of_the_Apostles_09	52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52514005	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_09	52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52514013	.	punct	'NULL'	.	.	PUNCT
52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52514018	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52514023	ⲉϥⲡⲁⲣⲣⲏ	nsubj	'NULL'	ⲉϥⲡⲁⲣⲣⲏ	ⲉϥⲡⲁⲣⲣⲏ	N
52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52514028	ⲥⲓⲁⲍⲉ	conj	'NULL'	ⲥⲓⲁⲍⲉ	ⲥⲓⲁⲍⲉ	V
52514010	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_09	52514033	ⲙⲙⲟ	case	'NULL'	ⲛ	ⲙⲙⲟ	PREP
52521598	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	44_Acts_of_the_Apostles_10	52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52521603	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_10	52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52521606	ⲓⲟⲩⲇⲁⲓⲁ	nmod	Hebrew	ⲓⲟⲩⲇⲁⲓⲁ	ⲓⲟⲩⲇⲁⲓⲁ	N	44_Acts_of_the_Apostles_10	52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52521609	ⲙⲛ	cc	'NULL'	ⲙⲛ	ⲙⲛ	PREP	44_Acts_of_the_Apostles_10	52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52521614	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_10	52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_10	52521622	.	punct	'NULL'	.	.	PUNCT
52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_10	52521627	ⲡⲁⲓ	parataxis	'NULL'	ⲡⲁⲓ	ⲡⲁⲓ	PDEM
52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_10	52521632	ⲛⲧ	mark	'NULL'	ⲉⲧⲉⲣⲉ	ⲛⲧ	CREL
52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_10	52521637	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
52521619	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_10	52521640	ⲩ	nsubj	'NULL'	ⲛⲧⲟⲟⲩ	ⲩ	PPERS
52523031	ⲇⲉ	advmod	Greek	ⲇⲉ	ⲇⲉ	PTC	44_Acts_of_the_Apostles_11	52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52523036	ⲃⲱⲕ	root	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	44_Acts_of_the_Apostles_11	52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52523041	ⲉϩⲣⲁⲓ	advmod	'NULL'	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ	ADV	44_Acts_of_the_Apostles_11	52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52523046	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	44_Acts_of_the_Apostles_11	52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52523050	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_11	52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52523057	.	punct	'NULL'	.	.	PUNCT
52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52523062	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52523066	ⲩ	nsubj	'NULL'	ⲛⲧⲟⲟⲩ	ⲩ	PPERS
52523053	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52523070	ϫⲓ ϩⲁⲡ	parataxis	'NULL'	ϫⲓϩⲁⲡ	ϫⲓϩⲁⲡ	V
52525743	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_11	52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52525746	ⲉⲕⲕⲗⲏⲥⲓⲁ	nmod	Greek	ⲉⲕⲕⲗⲏⲥⲓⲁ	ⲉⲕⲕⲗⲏⲥⲓⲁ	N	44_Acts_of_the_Apostles_11	52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52525749	ⲉⲧ	mark	'NULL'	ⲉⲧⲉⲣⲉ	ⲉⲧ	CREL	44_Acts_of_the_Apostles_11	52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52525754	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	44_Acts_of_the_Apostles_11	52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52525757	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_11	52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52525765	ⲉⲧⲃⲏⲏ	case	'NULL'	ⲉⲧⲃⲉ	ⲉⲧⲃⲏⲏ	PREP
52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52525770	ⲧⲟⲩ	nmod	'NULL'	ⲡⲟⲩ	ⲧⲟⲩ	PPOS
52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52525775	.	punct	'NULL'	.	.	PUNCT
52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52525780	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
52525762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52525785	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
52526424	ⲡⲣⲟⲫⲏⲧⲏⲥ	nsubj	Greek	ⲡⲣⲟⲫⲏⲧⲏⲥ	ⲡⲣⲟⲫⲏⲧⲏⲥ	N	44_Acts_of_the_Apostles_11	52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52526427	ⲉⲓ	parataxis	'NULL'	ⲉⲓ	ⲉⲓ	V	44_Acts_of_the_Apostles_11	52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52526432	ⲉⲃⲟⲗ	advmod	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	44_Acts_of_the_Apostles_11	52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52526437	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	44_Acts_of_the_Apostles_11	52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52526442	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	44_Acts_of_the_Apostles_11	52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52526450	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP
52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52526455	ⲧⲁⲛⲧⲓⲟⲭⲓⲁ	nmod	'NULL'	ⲧⲁⲛⲧⲓⲟⲭⲓⲁ	ⲧⲁⲛⲧⲓⲟⲭⲓⲁ	NPROP
52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52526458	.	punct	'NULL'	.	.	PUNCT
52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52526464	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
52526447	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	44_Acts_of_the_Apostles_11	52526469	ⲟⲩⲁ	nsubj	'NULL'	ⲟⲩⲁ	ⲟⲩⲁ	NUM
52530568	ⲕⲟⲧ	root	'NULL'	ⲕⲱⲧ	ⲕⲟⲧ	V	44_Acts_of_the_Apostles_12	52530589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52530571	ⲟⲩ	obj	'NULL'	ⲛⲧⲟⲟⲩ	ⲟⲩ	PPERO	44_Acts_of_the_Apostles_12	52530589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52530574	ⲉⲃⲟⲗ	advmod	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	44_Acts_of_the_Apostles_12	52530589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52530579	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	44_Acts_of_the_Apostles_12	52530589	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
