1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	1_meta_annotation	1_meta_corpus	1_meta_version_date	1_meta_version_n
57680994	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	02_Exodus_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57687989	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	02_Exodus_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57688122	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	02_Exodus_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57693068	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	02_Exodus_23	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57714548	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	02_Exodus_34	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57722278	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	03_Leviticus_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57725385	ⲏⲓ	acl	ⲏⲓ	ⲏⲓ	N	03_Leviticus_10	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57726582	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	03_Leviticus_10	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57731741	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	03_Leviticus_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57741473	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	03_Leviticus_14	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57747283	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	03_Leviticus_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57747958	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	03_Leviticus_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57749136	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	03_Leviticus_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57750442	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	03_Leviticus_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57755363	ⲏⲓ	root	ⲏⲓ	ⲏⲓ	N	03_Leviticus_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57765460	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	03_Leviticus_27	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57767568	ⲏⲓ	root	ⲏⲓ	ⲏⲓ	N	04_Numbers_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57767818	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	04_Numbers_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57768173	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	04_Numbers_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57769554	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	04_Numbers_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57772727	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	04_Numbers_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57773129	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	04_Numbers_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57775800	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	04_Numbers_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57783458	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	04_Numbers_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57783509	ⲏⲓ	acl	ⲏⲓ	ⲏⲓ	N	04_Numbers_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57783653	ⲏⲓ	parataxis	ⲏⲓ	ⲏⲓ	N	04_Numbers_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57784087	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	04_Numbers_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57784391	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	04_Numbers_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57785213	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	04_Numbers_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57792475	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	04_Numbers_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57792966	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	04_Numbers_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57797300	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	04_Numbers_32	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57823113	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	05_Deuteronomy_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57823137	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57830754	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57831975	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57833748	ⲏⲉⲓ	obj	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57837087	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57837300	ⲏⲉⲓ	nmod	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57837542	ⲏⲉⲓ	root	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57837826	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57839124	ⲏⲉⲓ	conj	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57840942	ⲏⲉⲓ	obj	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57843737	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57845666	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_08	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57845951	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_08	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57858477	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57858595	ⲏⲉⲓ	nmod	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57867745	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57874647	ⲏⲉⲓ	obj	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57875409	ⲏⲉⲓ	conj	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57885732	ⲏⲉⲓ	conj	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57889736	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57889817	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57889994	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	05_Deuteronomy_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57890152	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	05_Deuteronomy_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57891591	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57891653	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57893220	ⲏⲉⲓ	nmod	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57893394	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57896922	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_23	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57898054	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57898225	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57898665	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57899415	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57902213	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	05_Deuteronomy_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57902624	ⲏⲉⲓ	obj	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57902687	ⲏⲉⲓ	dislocated	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57903067	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_25	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57909596	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	05_Deuteronomy_28	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57933214	ⲏⲉⲓ	nmod	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_32	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57940727	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	05_Deuteronomy_34	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57944857	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57945214	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57946646	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57946715	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	06_Joshua_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57946759	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	06_Joshua_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57947436	ⲏⲉⲓ	obl	ⲏⲓ	ⲏⲉⲓ	N	06_Joshua_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57958956	ⲏⲓ	acl	ⲏⲓ	ⲏⲓ	N	06_Joshua_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57959956	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57960088	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57960466	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	06_Joshua_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57963749	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57963762	ⲏⲓ	aux	ⲏⲓ	ⲏⲓ	N	06_Joshua_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57964266	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57964310	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	06_Joshua_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
57964351	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58015921	ⲏⲓ	advcl	ⲏⲓ	ⲏⲓ	N	06_Joshua_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58016377	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58016574	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58016649	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	06_Joshua_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58026655	ⲏⲓ	parataxis	ⲏⲓ	ⲏⲓ	N	06_Joshua_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58035936	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58042104	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	07_Judges_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58047670	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58054417	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58055690	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58056110	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58057708	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58066147	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	07_Judges_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58066581	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	07_Judges_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58066737	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	07_Judges_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58066810	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	07_Judges_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58067149	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58067742	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58070697	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58074034	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58074565	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58078096	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	07_Judges_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58078546	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58079963	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	07_Judges_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58088008	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	07_Judges_14	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58089100	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_14	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58092878	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58096421	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58096931	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58097492	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58098073	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58098141	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	07_Judges_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58098804	ⲏⲓ	acl	ⲏⲓ	ⲏⲓ	N	07_Judges_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
