1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lang	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:norm	2_anno_scriptorium:pos
58736310	ⲉⲃⲟⲗ	case	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	20_Proverbs_27	58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58736316	ϩⲙ	fixed	'NULL'	ϩⲛ	ϩⲙ	PREP	20_Proverbs_27	58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58736320	ⲡⲉϥ	det	'NULL'	ⲡⲉϥ	ⲡⲉϥ	PPOS	20_Proverbs_27	58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736327	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736331	ⲛⲉ	det	'NULL'	ⲡ	ⲛⲉ	ART
58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736334	ϩⲟⲟⲩ	nmod	'NULL'	ϩⲟⲟⲩ	ϩⲟⲟⲩ	N
58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736338	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
58736323	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736342	ⲧⲉ	det	'NULL'	ⲡ	ⲧⲉ	ART
58736383	ⲣⲉϥ ⲥⲁϩⲟⲩ	nmod	'NULL'	ⲣⲉϥⲥⲁϩⲟⲩ	ⲣⲉϥⲥⲁϩⲟⲩ	N	20_Proverbs_27	58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58736388	ⲉⲃⲟⲗ	case	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	20_Proverbs_27	58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58736395	ϩⲙ	fixed	'NULL'	ϩⲛ	ϩⲙ	PREP	20_Proverbs_27	58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58736399	ⲡⲉⲕ	det	'NULL'	ⲡⲉⲕ	ⲡⲉⲕ	PPOS	20_Proverbs_27	58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736406	ⲙⲙⲓⲛ	parataxis	'NULL'	ⲙⲙⲓⲛ	ⲙⲙⲓⲛ	V
58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736411	ⲙⲙⲟ	case	'NULL'	ⲛ	ⲙⲙⲟ	PREP
58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736415	ⲕ	obl	'NULL'	ⲛⲧⲟⲕ	ⲕ	PPERO
58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736420	ⲡ	det	'NULL'	ⲡ	ⲡ	ART
58736402	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_27	58736424	ⲧⲏⲩ	nsubj	'NULL'	ⲧⲏⲩ	ⲧⲏⲩ	N
58745402	ⲛⲁⲓ	appos	'NULL'	ⲡⲁⲓ	ⲛⲁⲓ	PDEM	20_Proverbs_30	58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N
58745407	ⲛⲧⲁ	mark	'NULL'	ⲛⲧⲁ	ⲛⲧⲁ	CREL	20_Proverbs_30	58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N
58745411	ⲩ	nsubj	'NULL'	ⲛⲧⲟⲟⲩ	ⲩ	PPERS	20_Proverbs_30	58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N
58745414	ⲧⲁⲙⲓⲉ	acl	'NULL'	ⲧⲁⲙⲓⲟ	ⲧⲁⲙⲓⲉ	V	20_Proverbs_30	58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N
58745417	ⲛⲉⲩ	det	'NULL'	ⲡⲉⲩ	ⲛⲉⲩ	PPOS	20_Proverbs_30	58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N
58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745424	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745428	ⲙ	det	'NULL'	ⲡ	ⲙ	ART
58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745431	ⲡⲉⲧⲣⲁ	obl	Greek	ⲡⲉⲧⲣⲁ	ⲡⲉⲧⲣⲁ	N
58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745436	ⲙⲛ	case	'NULL'	ⲙⲛ	ⲙⲛ	PREP
58745420	ⲏⲓ	obj	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745440	ⲣⲣⲟ	root	'NULL'	ⲣⲣⲟ	ⲣⲣⲟ	N
58745565	ϥ	obj	'NULL'	ⲛⲧⲟϥ	ϥ	PPERO	20_Proverbs_30	58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58745568	ϥ	nsubj	'NULL'	ⲛⲧⲟϥ	ϥ	PPERS	20_Proverbs_30	58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58745573	ⲟⲩⲏϩ	parataxis	'NULL'	ⲟⲩⲱϩ	ⲟⲩⲏϩ	VSTAT	20_Proverbs_30	58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58745576	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	20_Proverbs_30	58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58745581	ⲛ	det	'NULL'	ⲡ	ⲛ	ART	20_Proverbs_30	58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745587	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745592	ⲛ	det	'NULL'	ⲡ	ⲛ	ART
58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745595	ⲣⲣⲱⲟⲩ	nmod	'NULL'	ⲣⲣⲟ	ⲣⲣⲱⲟⲩ	N
58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745599	ϣⲟⲙⲛⲧ	root	'NULL'	ϣⲟⲙⲛⲧ	ϣⲟⲙⲛⲧ	NUM
58745584	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_30	58745604	ⲇⲉ	root	Greek	ⲇⲉ	ⲇⲉ	PTC
58747180	ⲛⲥϯ	root	'NULL'	ⲛⲥϯ	ⲛⲥϯ	V	20_Proverbs_31	58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58747184	ϩⲣⲉ	obj	'NULL'	ϩⲣⲉ	ϩⲣⲉ	N	20_Proverbs_31	58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58747187	ⲛ	det	'NULL'	ⲁⲛⲟⲛ	ⲛ	PPERO	20_Proverbs_31	58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58747192	ⲛⲁ	case	'NULL'	ⲛⲁ	ⲛⲁ	PREP	20_Proverbs_31	58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58747195	ⲡ	det	'NULL'	ⲡ	ⲡ	ART	20_Proverbs_31	58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747202	ⲁⲩⲱ	parataxis	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747207	ϩⲱⲃ	root	'NULL'	ϩⲱⲃ	ϩⲱⲃ	N
58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747212	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747216	ⲛⲉⲥ	det	'NULL'	ⲡⲉⲥ	ⲛⲉⲥ	PPOS
58747198	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747219	ϩⲙϩⲁⲗ	nmod	'NULL'	ϩⲙϩⲁⲗ	ϩⲙϩⲁⲗ	N
58747580	ϥⲓ	root	'NULL'	ϥⲓ	ϥⲓ	V	20_Proverbs_31	58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747584	ⲣⲟⲟⲩϣ	obj	'NULL'	ⲣⲟⲟⲩϣ	ⲣⲟⲟⲩϣ	N	20_Proverbs_31	58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747588	ϩⲁ	case	'NULL'	ϩⲁ	ϩⲁ	PREP	20_Proverbs_31	58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747592	ⲛⲁ	nmod	'NULL'	ⲡⲁ	ⲛⲁ	PPOS	20_Proverbs_31	58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747595	ⲡ	det	'NULL'	ⲡ	ⲡ	ART	20_Proverbs_31	58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747601	ⲉϥϣⲁⲛ	nsubj	'NULL'	ⲉⲣϣⲁⲛ_ⲛⲧⲟϥ	ⲉϥϣⲁⲛ	ACOND_PPERS
58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747606	ⲱⲥⲕ	parataxis	'NULL'	ⲱⲥⲕ	ⲱⲥⲕ	V
58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747609	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP
58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747614	ⲟⲩ	det	'NULL'	ⲟⲩ	ⲟⲩ	ART
58747598	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747617	ⲙⲁ	obl	'NULL'	ⲙⲁ	ⲙⲁ	N
58747957	ⲙⲛⲧ ⲣⲉϥ ϫⲛⲁⲁⲩ	nmod	'NULL'	ⲙⲛⲧⲣⲉϥϫⲛⲁⲁⲩ	ⲙⲛⲧⲣⲉϥϫⲛⲁⲁⲩ	N	20_Proverbs_31	58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747965	ⲛⲉ	det	'NULL'	ⲡ	ⲛⲉ	ART	20_Proverbs_31	58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747969	ϩⲓⲟⲟⲩⲉ	nsubj	'NULL'	ϩⲓⲏ	ϩⲓⲟⲟⲩⲉ	N	20_Proverbs_31	58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747973	ⲙ	case	'NULL'	ⲛ	ⲙ	PREP	20_Proverbs_31	58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747977	ⲡⲉⲥ	det	'NULL'	ⲡⲉⲥ	ⲡⲉⲥ	PPOS	20_Proverbs_31	58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747984	ϭⲏⲩ	parataxis	'NULL'	ϭⲱⲟⲩ	ϭⲏⲩ	VSTAT
58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747989	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747994	ⲥ	nsubj	'NULL'	ⲛⲧⲟⲥ	ⲥ	PPERS
58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58747998	ⲛⲁ	aux	'NULL'	ⲛⲁ	ⲛⲁ	FUT
58747980	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	20_Proverbs_31	58748001	ⲉⲩⲫⲣⲁⲛⲉ	conj	Greek	ⲉⲩⲫⲣⲁⲛⲉ	ⲉⲩⲫⲣⲁⲛⲉ	V
58751253	ⲓ	nsubj	'NULL'	ⲁⲛⲟⲕ	ⲓ	PPERS	21_Ecclesiastes_02	58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751257	ⲕⲱⲧ	parataxis	'NULL'	ⲕⲱⲧ	ⲕⲱⲧ	V	21_Ecclesiastes_02	58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751260	ⲛⲁⲓ	obj	'NULL'	ⲡⲁⲓ	ⲛⲁⲓ	PDEM	21_Ecclesiastes_02	58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751264	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP	21_Ecclesiastes_02	58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751269	ϩⲉⲛ	det	'NULL'	ⲟⲩ	ϩⲉⲛ	ART	21_Ecclesiastes_02	58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751275	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751281	ⲓ	nsubj	'NULL'	ⲁⲛⲟⲕ	ⲓ	PPERS
58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751283	ⲧⲱϭⲉ	parataxis	'NULL'	ⲧⲱⲱϭⲉ	ⲧⲱϭⲉ	V
58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751287	ⲛⲁⲓ	obj	'NULL'	ⲡⲁⲓ	ⲛⲁⲓ	PDEM
58751272	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751293	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
58751537	ⲥϩⲓⲙⲉ	nmod	'NULL'	ⲥϩⲓⲙⲉ	ⲥϩⲓⲙⲉ	N	21_Ecclesiastes_02	58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751541	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ	21_Ecclesiastes_02	58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751546	ϩⲉⲛ	det	'NULL'	ⲟⲩ	ϩⲉⲛ	ART	21_Ecclesiastes_02	58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751550	ⲕⲉⲙⲏⲥ	conj	'NULL'	ⲕⲉⲙⲏⲥ	ⲕⲉⲙⲏⲥ	N	21_Ecclesiastes_02	58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751554	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	21_Ecclesiastes_02	58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751562	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751566	ⲩ	nsubj	'NULL'	ⲛⲧⲟⲟⲩ	ⲩ	PPERS
58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751569	ϣⲱⲡⲉ	parataxis	'NULL'	ϣⲱⲡⲉ	ϣⲱⲡⲉ	V
58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751573	ⲛⲁⲓ	dislocated	'NULL'	ⲡⲁⲓ	ⲛⲁⲓ	PDEM
58751558	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_02	58751578	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58759479	ⲛⲁ	aux	'NULL'	ⲛⲁ	ⲛⲁ	FUT	21_Ecclesiastes_04	58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759482	ⲉⲓ	advcl	'NULL'	ⲉⲓ	ⲉⲓ	V	21_Ecclesiastes_04	58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759487	ⲉⲃⲟⲗ	advmod	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	21_Ecclesiastes_04	58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759492	ϩⲙ	case	'NULL'	ϩⲛ	ϩⲙ	PREP	21_Ecclesiastes_04	58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759495	ⲡ	det	'NULL'	ⲡ	ⲡ	ART	21_Ecclesiastes_04	58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759502	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759506	ⲛ	nmod	'NULL'	ⲡ	ⲛ	ART
58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759509	ⲉⲧ	mark	'NULL'	ⲉⲧⲉⲣⲉ	ⲉⲧ	CREL
58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759513	ⲥⲟⲛϩ	acl	'NULL'	ⲥⲱⲛϩ	ⲥⲟⲛϩ	V
58759499	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759517	ⲉ	mark	'NULL'	ⲉ	ⲉ	PREP
58759877	ⲛⲁ	aux	'NULL'	ⲛⲁ	ⲛⲁ	FUT	21_Ecclesiastes_04	58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759880	ⲃⲱⲕ	acl	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	21_Ecclesiastes_04	58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759885	ⲉϩⲟⲩⲛ	advmod	'NULL'	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ	ADV	21_Ecclesiastes_04	58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759889	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	21_Ecclesiastes_04	58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759894	ⲡ	det	'NULL'	ⲡ	ⲡ	ART	21_Ecclesiastes_04	58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759900	ⲙ	case	'NULL'	ⲛ	ⲙ	PREP
58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759905	ⲡ	det	'NULL'	ⲡ	ⲡ	ART
58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759908	ⲛⲟⲩⲧⲉ	nmod	'NULL'	ⲛⲟⲩⲧⲉ	ⲛⲟⲩⲧⲉ	N
58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759912	ⲁⲩⲱ	cc	'NULL'	ⲁⲩⲱ	ⲁⲩⲱ	CONJ
58759897	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_04	58759917	ⲛⲅϩⲛⲧⲕ	conj	'NULL'	ⲛⲅϩⲛⲧⲕ	ⲛⲅϩⲛⲧⲕ	N
58764642	ⲡⲉ	cop	'NULL'	ⲡⲉ	ⲡⲉ	COP	21_Ecclesiastes_07	58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764647	ⲃⲱⲕ	nsubj	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	21_Ecclesiastes_07	58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764653	ⲉϩⲟⲩⲛ	advmod	'NULL'	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ	ADV	21_Ecclesiastes_07	58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764658	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	21_Ecclesiastes_07	58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764663	ⲡ	det	'NULL'	ⲡ	ⲡ	ART	21_Ecclesiastes_07	58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764669	ⲙ	case	'NULL'	ⲛ	ⲙ	PREP
58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764674	ⲡ	det	'NULL'	ⲡ	ⲡ	ART
58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764677	ϩⲏⲃⲉ	nmod	'NULL'	ϩⲏⲃⲉ	ϩⲏⲃⲉ	N
58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764680	ⲉϩⲟⲩⲉ	mark	'NULL'	ⲉϩⲟⲩⲉ	ⲉϩⲟⲩⲉ	PREP
58764666	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764686	ⲃⲱⲕ	xcomp	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V
58764680	ⲉϩⲟⲩⲉ	mark	'NULL'	ⲉϩⲟⲩⲉ	ⲉϩⲟⲩⲉ	PREP	21_Ecclesiastes_07	58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764686	ⲃⲱⲕ	xcomp	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	21_Ecclesiastes_07	58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764692	ⲉϩⲟⲩⲛ	advmod	'NULL'	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ	ADV	21_Ecclesiastes_07	58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764696	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	21_Ecclesiastes_07	58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764701	ⲡ	det	'NULL'	ⲡ	ⲡ	ART	21_Ecclesiastes_07	58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N
58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764707	ⲙⲡ	aux	'NULL'	ⲙⲡⲉ	ⲙⲡ	ANEGPST
58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764712	ⲥⲱ	advcl	'NULL'	ⲥⲱ	ⲥⲱ	V
58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764716	ⲉⲃⲟⲗ	advmod	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV
58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764721	ϫⲉ	mark	'NULL'	ϫⲉ	ϫⲉ	CONJ
58764704	ⲏⲓ	obl	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764727	ⲧⲁⲓ	ccomp	'NULL'	ⲡⲁⲓ	ⲧⲁⲓ	PDEM
58764908	ⲥⲁⲃⲉⲉⲩ	nmod	'NULL'	ⲥⲁⲃⲉ	ⲥⲁⲃⲉⲉⲩ	N	21_Ecclesiastes_07	58764927	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58764912	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	21_Ecclesiastes_07	58764927	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58764916	ϥ	nmod	'NULL'	ⲛⲧⲟϥ	ϥ	PPERO	21_Ecclesiastes_07	58764927	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58764919	ϩⲙ	case	'NULL'	ϩⲛ	ϩⲙ	PREP	21_Ecclesiastes_07	58764927	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58764923	ⲡ	det	'NULL'	ⲡ	ⲡ	ART	21_Ecclesiastes_07	58764927	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N
58764927	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764931	ⲙ	case	'NULL'	ⲛ	ⲙ	PREP
58764927	ⲏⲓ	nmod	'NULL'	ⲏⲓ	ⲏⲓ	N	21_Ecclesiastes_07	58764935	ⲡ	det	'NULL'	ⲡ	ⲡ	ART
